Date,Open,High,Low,Close*,Adj Close,Volume
"May 31, 2010",16872.17,16971.15,16806.5,16944.63,16944.63,15600
"May 28, 2010",16692.66,16891.17,16692.66,16863.06,16863.06,19000
"May 27, 2010",16410.88,16694.55,16331.1,16666.4,16666.4,18800
"May 26, 2010",16069.78,16410.35,16069.78,16387.84,16387.84,18400
"May 25, 2010",16444.57,16444.57,15960.15,16022.48,16022.48,21600
"May 24, 2010",16494.61,16757.73,16413.03,16469.55,16469.55,22200
"May 21, 2010",16317.94,16486.74,16187.03,16445.61,16445.61,24200
"May 20, 2010",16419.1,16617.8,16419.1,16519.68,16519.68,21600
"May 19, 2010",16802.39,16802.39,16373.32,16408.49,16408.49,22200
"May 18, 2010",16840.59,17000.34,16744.13,16875.76,16875.76,16800
"May 17, 2010",16961.92,16961.92,16551,16835.56,16835.56,20400
"May 14, 2010",17267.25,17329.32,16923.65,16994.6,16994.6,15200
"May 13, 2010",17323.63,17389.15,17240.35,17265.87,17265.87,18000
"May 12, 2010",17141.53,17252.52,17028.08,17195.81,17195.81,18400
"May 11, 2010",17336.13,17379.15,17104.45,17141.53,17141.53,20400
"May 10, 2010",16799.49,17356.54,16799.49,17330.55,17330.55,19800
"May 07, 2010",16939.58,16939.58,16684.13,16769.11,16769.11,19400
"May 06, 2010",17080.47,17080.47,16823,16987.53,16987.53,16400
"May 05, 2010",17103.95,17121.66,16858.23,17087.96,17087.96,20000
"May 04, 2010",17371.75,17464.82,17101.96,17137.14,17137.14,19800
"May 03, 2010",17536.86,17536.86,17345.92,17386.08,17386.08,10400
"Apr 30, 2010",17503.47,17646.61,17503.47,17558.71,17558.71,12200
"Apr 29, 2010",17382.09,17532.86,17382.09,17503.47,17503.47,10800
"Apr 28, 2010",17643.59,17643.59,17344.58,17380.08,17380.08,17000
"Apr 27, 2010",17744.93,17769.25,17678.56,17690.62,17690.62,12200
"Apr 26, 2010",17692.26,17826.48,17692.26,17745.28,17745.28,14800
"Apr 23, 2010",17533.88,17725.88,17533.88,17694.2,17694.2,17200
"Apr 22, 2010",17476.48,17778.34,17408.02,17573.99,17573.99,17600
"Apr 21, 2010",17458.76,17565.55,17446.51,17472.56,17472.56,10000
"Apr 20, 2010",17394.68,17560.09,17394.68,17460.58,17460.58,14000
"Apr 19, 2010",17584.86,17584.86,17276.8,17400.68,17400.68,11800
"Apr 16, 2010",17645.91,17663.99,17529.55,17591.18,17591.18,11600
"Apr 15, 2010",17804.55,17975.57,17619.02,17639.26,17639.26,12600
"Apr 13, 2010",17831.38,17892.78,17736.09,17821.96,17821.96,12800
"Apr 12, 2010",17874.16,17995.25,17816.19,17853,17853,9800
"Apr 09, 2010",17715.16,17971.47,17715.16,17933.14,17933.14,12200
"Apr 08, 2010",17950.56,17960.91,17679.34,17714.4,17714.4,11800
"Apr 07, 2010",17915.6,18047.86,17878.31,17970.02,17970.02,13200
"Apr 06, 2010",17940.32,17991.41,17898,17941.37,17941.37,12400
"Apr 05, 2010",17693.66,17948.54,17693.66,17935.68,17935.68,12800
"Apr 01, 2010",17555.04,17706.56,17555.04,17692.62,17692.62,13000
"Mar 31, 2010",17602.39,17699.5,17488.55,17527.77,17527.77,13600
"Mar 30, 2010",17703.67,17783.35,17558.22,17590.17,17590.17,12600
"Mar 29, 2010",17639.18,17793.01,17639.18,17711.35,17711.35,14800
"Mar 26, 2010",17558.85,17682.94,17558.85,17644.76,17644.76,13000
"Mar 25, 2010",17458.51,17575.23,17383.21,17558.85,17558.85,13800
"Mar 23, 2010",17422.51,17530.79,17356.64,17451.02,17451.02,12600
"Mar 22, 2010",17481.96,17559.18,17337.38,17410.57,17410.57,12200
"Mar 19, 2010",17531.47,17600.87,17502.14,17578.23,17578.23,13800
"Mar 18, 2010",17492.81,17548.13,17417.61,17519.26,17519.26,13600
"Mar 17, 2010",17389.47,17576.78,17389.47,17490.08,17490.08,16800
"Mar 16, 2010",17169.84,17416.55,17150.06,17383.18,17383.18,12400
"Mar 15, 2010",17166.97,17195.49,17061.14,17164.99,17164.99,14200
"Mar 12, 2010",17176.02,17244.54,17126.93,17166.62,17166.62,24000
"Mar 11, 2010",17087.63,17215.07,17054.28,17167.96,17167.96,11400
"Mar 10, 2010",17072.94,17183.51,17027.92,17098.33,17098.33,16800
"Mar 09, 2010",17089.22,17130.83,17031.21,17052.54,17052.54,56600
"Mar 08, 2010",17034.92,17187.55,17034.92,17102.6,17102.6,15200
"Mar 05, 2010",16988.29,17097.71,16936.12,16994.49,16994.49,19600
"Mar 04, 2010",17013.68,17024.96,16888.05,16971.7,16971.7,19000
"Mar 03, 2010",16778.29,17012.61,16778.29,17000.01,17000.01,20000
"Mar 02, 2010",16438.45,16808.49,16438.45,16772.56,16772.56,22400
"Feb 26, 2010",16255.33,16669.25,16249.67,16429.55,16429.55,31000
"Feb 25, 2010",16264.1,16329.33,16167.13,16254.2,16254.2,12200
"Feb 24, 2010",16218.68,16328.44,16187.44,16255.97,16255.97,12400
"Feb 23, 2010",16213.14,16324.93,16178.91,16286.32,16286.32,13400
"Feb 22, 2010",16191.32,16423.23,16191.32,16237.05,16237.05,14000
"Feb 19, 2010",16256.53,16301.94,16074.58,16191.63,16191.63,19400
"Feb 18, 2010",16421.2,16452.51,16287.17,16327.84,16327.84,14000
"Feb 17, 2010",16228.91,16480.89,16228.91,16428.91,16428.91,19600
"Feb 16, 2010",16042.18,16310.39,16021.29,16226.68,16226.68,20600
"Feb 15, 2010",16186.9,16227.04,16011.82,16038.35,16038.35,17000
"Feb 11, 2010",15928.28,16202.87,15928.28,16152.59,16152.59,14400
"Feb 10, 2010",16042.18,16141.13,15892.01,15922.17,15922.17,19800
"Feb 09, 2010",15940.73,16094.13,15862.9,16042.18,16042.18,21200
"Feb 08, 2010",15931.34,16061.41,15651.99,15935.61,15935.61,26600
"Feb 06, 2010",-,-,-,-,-,-
"Feb 05, 2010",16222.56,16222.56,15725.43,15790.93,15790.93,23000
"Feb 04, 2010",16500.29,16508.22,16188.8,16224.95,16224.95,15800
"Feb 03, 2010",16210.25,16552.99,16210.25,16496.05,16496.05,16400
"Feb 02, 2010",16368.44,16525.98,16129.11,16163.44,16163.44,20600
"Feb 01, 2010",16339.32,16422.4,16160.8,16356.03,16356.03,20000
"Jan 29, 2010",16253.82,16390.31,15982.08,16357.96,16357.96,25400
"Jan 28, 2010",16317.16,16524.69,16182.14,16306.87,16306.87,21600
"Jan 27, 2010",16708.6,16708.6,16230.85,16289.82,16289.82,25600
"Jan 25, 2010",16847.7,16877.77,16705.56,16780.46,16780.46,16400
"Jan 22, 2010",16978.36,17000.33,16608.09,16859.68,16859.68,23200
"Jan 21, 2010",17474.49,17474.49,17025.26,17051.14,17051.14,17200
"Jan 20, 2010",17486.69,17590.59,17425.05,17474.49,17474.49,17000
"Jan 19, 2010",17650.82,17664.86,17463.78,17486.06,17486.06,13400
"Jan 18, 2010",17538.72,17712.6,17505.5,17641.08,17641.08,15400
"Jan 15, 2010",17604.31,17639.85,17529.11,17554.3,17554.3,17600
"Jan 14, 2010",17525.71,17628.04,17525.71,17584.87,17584.87,23400
"Jan 13, 2010",17368.03,17528.31,17276.46,17509.8,17509.8,26200
"Jan 12, 2010",17534.1,17612,17392.55,17422.51,17422.51,18600
"Jan 11, 2010",17724.59,17776.57,17500.79,17526.71,17526.71,18400
"Jan 08, 2010",17603.87,17658.12,17508.96,17540.29,17540.29,17200
"Jan 07, 2010",17701.97,17733.34,17566.54,17615.72,17615.72,18000
"Jan 06, 2010",17719.47,17790.33,17636.71,17701.13,17701.13,21400
"Jan 05, 2010",17555.77,17729.78,17555.77,17686.24,17686.24,27000
"Jan 04, 2010",17473.45,17582.84,17378.38,17558.73,17558.73,28200
"Dec 31, 2009",17365.37,17530.94,17365.37,17464.81,17464.81,16600
"Dec 30, 2009",17402.24,17440.05,17322.8,17343.82,17343.82,13800
"Dec 29, 2009",17388.67,17486.05,17372.63,17401.56,17401.56,14400
"Dec 24, 2009",17265.47,17413.69,17198.09,17360.61,17360.61,22400
"Dec 23, 2009",16723.96,17252.09,16723.96,17231.11,17231.11,26600
"Dec 22, 2009",16633.81,16738.12,16633.81,16692,16692,14400
"Dec 21, 2009",16724.84,16750.99,16577.78,16601.2,16601.2,17200
"Dec 18, 2009",16855.91,16899.19,16693.06,16719.83,16719.83,18600
"Dec 17, 2009",16912.25,16979.52,16826,16894.25,16894.25,22000
"Dec 16, 2009",16866.95,16996.12,16777.94,16912.77,16912.77,19400
"Dec 15, 2009",17150.59,17200.47,16835.78,16877.16,16877.16,18600
"Dec 14, 2009",17118.14,17275.19,17048.17,17097.55,17097.55,17200
"Dec 11, 2009",17199.74,17351.71,17056.12,17119.03,17119.03,19200
"Dec 10, 2009",17107,17231.05,17032.3,17189.31,17189.31,19200
"Dec 09, 2009",17204.32,17227.96,17057.37,17125.22,17125.22,21800
"Dec 08, 2009",16984.54,17237.79,16964.11,17227.68,17227.68,18600
"Dec 07, 2009",17106.74,17176.62,16943.01,16983.14,16983.14,21000
"Dec 04, 2009",17182.23,17291.83,17032.81,17101.54,17101.54,18200
"Dec 03, 2009",17199.64,17361.27,17128.21,17185.68,17185.68,18200
"Dec 02, 2009",17226.49,17329.68,17142.36,17169.91,17169.91,22200
"Dec 01, 2009",16947.46,17218.46,16947.46,17198.27,17198.27,20000
"Nov 30, 2009",16655.75,17026.91,16655.75,16926.22,16926.22,23200
"Nov 27, 2009",16718.8,16718.8,16210.44,16632.01,16632.01,28400
"Nov 26, 2009",17199.05,17202.51,16808.87,16854.93,16854.93,24000
"Nov 25, 2009",17149.08,17290.48,17124.15,17198.95,17198.95,17000
"Nov 24, 2009",17230.86,17230.86,17027.52,17131.08,17131.08,18200
"Nov 23, 2009",17067.14,17214.58,17045.02,17180.18,17180.18,22000
"Nov 20, 2009",16772.75,17041.79,16635.75,17021.85,17021.85,22400
"Nov 19, 2009",17004.98,17004.98,16712.33,16785.65,16785.65,18200
"Nov 18, 2009",17032.01,17098.79,16958.41,16998.78,16998.78,18200
"Nov 17, 2009",17036.23,17080.17,16882.98,17050.65,17050.65,20400
"Nov 16, 2009",16893.11,17083.2,16893.11,17032.51,17032.51,19000
"Nov 13, 2009",16693.15,16909.74,16666.7,16848.83,16848.83,21400
"Nov 12, 2009",16822.18,16896.62,16605.01,16696.03,16696.03,27200
"Nov 11, 2009",16444.44,16887.8,16405.19,16849.6,16849.6,26600
"Nov 10, 2009",16552.43,16677.53,16371.66,16440.56,16440.56,26600
"Nov 09, 2009",16190.79,16517.42,16147.21,16498.72,16498.72,20400
"Nov 06, 2009",16137.42,16283.86,16075.19,16158.28,16158.28,28200
"Nov 05, 2009",15926.13,16092.38,15564.89,16063.9,16063.9,33800
"Nov 04, 2009",15487.97,15929.09,15487.97,15912.13,15912.13,30400
"Nov 03, 2009",15838.63,15957.06,15330.56,15404.94,15404.94,32400
"Oct 30, 2009",16135.87,16360.88,15805.2,15896.28,15896.28,38600
"Oct 29, 2009",16191.39,16264.09,15993.83,16052.72,16052.72,26200
"Oct 28, 2009",16335.78,16411.14,16144.17,16283.49,16283.49,29600
"Oct 27, 2009",16699.09,16699.09,16311.5,16353.4,16353.4,30800
"Oct 26, 2009",16808.05,16938.88,16706.08,16740.5,16740.5,22000
"Oct 23, 2009",16795.66,17006.77,16765.2,16810.81,16810.81,24400
"Oct 22, 2009",17031.54,17031.54,16721.26,16789.74,16789.74,25600
"Oct 21, 2009",17229.72,17248.69,16997.86,17009.17,17009.17,25600
"Oct 20, 2009",17414.8,17457.26,17185.04,17223.01,17223.01,24600
"Oct 16, 2009",17196.8,17347.85,17126.55,17322.82,17322.82,28200
"Oct 15, 2009",17274.07,17350.39,17092.83,17195.2,17195.2,30200
"Oct 14, 2009",17117.9,17274.59,17117.9,17231.11,17231.11,31800
"Oct 13, 2009",-,-,-,-,-,-
"Oct 12, 2009",16687.32,17068.78,16687.32,17026.67,17026.67,24200
"Oct 09, 2009",16915.96,16963.08,16606.95,16642.66,16642.66,27000
"Oct 08, 2009",16908.02,16998.52,16775.36,16843.54,16843.54,37000
"Oct 07, 2009",17069.42,17120.56,16764.07,16806.66,16806.66,32800
"Oct 06, 2009",16879.38,16988.56,16622.05,16958.54,16958.54,50200
"Oct 05, 2009",17062.01,17062.01,16835.8,16866.41,16866.41,24800
"Oct 01, 2009",17186.2,17195.61,17059.36,17134.55,17134.55,28000
"Sep 30, 2009",16868.46,17142.52,16868.46,17126.84,17126.84,20600
"Sep 29, 2009",16829.11,16907.84,16802.8,16852.91,16852.91,16000
"Sep 25, 2009",16679.99,16812.02,16613.22,16693,16693,20400
"Sep 24, 2009",16634.08,16834.1,16494.92,16781.43,16781.43,24600
"Sep 23, 2009",16905.5,16905.58,16683.78,16719.5,16719.5,48400
"Sep 22, 2009",16805.22,16943.49,16763.78,16886.43,16886.43,22800
"Sep 18, 2009",16650.05,16765.03,16610.05,16741.3,16741.3,28000
"Sep 17, 2009",16686.38,16820.02,16636.55,16711.11,16711.11,44200
"Sep 16, 2009",16498.59,16700.56,16498.59,16677.04,16677.04,30200
"Sep 15, 2009",16255.42,16477.23,16255.42,16454.45,16454.45,19600
"Sep 14, 2009",16185.26,16252.18,16119.95,16214.19,16214.19,23600
"Sep 11, 2009",16254.57,16337.98,16130.32,16264.3,16264.3,28200
"Sep 10, 2009",16295.92,16434.77,16166.42,16216.86,16216.86,30000
"Sep 09, 2009",16111.09,16215.74,16044.77,16183.55,16183.55,30600
"Sep 08, 2009",16030.56,16232.16,16030.56,16123.67,16123.67,35000
"Sep 07, 2009",15793.27,16035.5,15793.27,16016.32,16016.32,25000
"Sep 04, 2009",15425.86,15740.83,15358.94,15689.12,15689.12,30800
"Sep 03, 2009",15539.34,15598.18,15356.72,15398.33,15398.33,22000
"Sep 02, 2009",15482.05,15628.1,15392.68,15467.46,15467.46,23600
"Sep 01, 2009",15691.27,15923.09,15475.28,15551.19,15551.19,26800
"Aug 31, 2009",15812.15,15821.35,15589.8,15666.64,15666.64,25600
"Aug 28, 2009",15770.19,15957.67,15663.35,15922.34,15922.34,30400
"Aug 27, 2009",15711.8,15853.71,15685.49,15781.07,15781.07,18600
"Aug 26, 2009",15763.09,15831.49,15695.94,15769.85,15769.85,20000
"Aug 25, 2009",15573.91,15735.32,15423.39,15688.47,15688.47,29200
"Aug 24, 2009",15362.93,15676.35,15362.93,15628.75,15628.75,19800
"Aug 21, 2009",14951.49,15275.17,14835.08,15240.83,15240.83,21400
"Aug 20, 2009",14930.05,15145,14928.18,15012.32,15012.32,16800
"Aug 19, 2009",15079.04,15096.94,14684.45,14809.64,14809.64,26600
"Aug 18, 2009",14745.8,15134.51,14740.26,15035.26,15035.26,29200
"Aug 17, 2009",15284.23,15411.63,14740.63,14784.92,14784.92,25600
"Aug 14, 2009",15530.38,15535.47,15367.61,15411.63,15411.63,28600
"Aug 13, 2009",15207.96,15545.13,15207.96,15518.49,15518.49,28800
"Aug 12, 2009",14953.44,15043.62,14701.05,15020.16,15020.16,34000
"Aug 11, 2009",15000.38,15218.65,14864.23,15074.59,15074.59,31000
"Aug 10, 2009",15287.14,15417.34,14902.02,15009.77,15009.77,37200
"Aug 07, 2009",15440.95,15501.94,15104,15160.24,15160.24,33200
"Aug 06, 2009",15881.47,15969.81,15443.22,15514.03,15514.03,37800
"Aug 05, 2009",15882.39,15973.1,15695.11,15903.83,15903.83,29600
"Aug 04, 2009",15940.1,16002.46,15699.13,15830.98,15830.98,43400
"Aug 03, 2009",15694.78,15963.36,15608.4,15924.23,15924.23,32400
"Jul 31, 2009",15449.47,15732.81,15449.47,15670.31,15670.31,34000
"Jul 30, 2009",15169.23,15409.91,15065.48,15387.96,15387.96,30400
"Jul 29, 2009",15293.19,15379.43,14888.41,15173.46,15173.46,39000
"Jul 28, 2009",15428.5,15463.46,15240.53,15331.94,15331.94,40800
"Jul 27, 2009",15350.89,15463.09,15228.46,15375.04,15375.04,36600
"Jul 24, 2009",15272.01,15418.61,15168.52,15378.96,15378.96,43200
"Jul 23, 2009",15008.78,15264.84,14843.12,15231.04,15231.04,55200
"Jul 22, 2009",15124.92,15369.42,14786.58,14843.12,14843.12,41800
"Jul 21, 2009",15218.83,15234.21,14955.88,15062.49,15062.49,35000
"Jul 20, 2009",14854.17,15209.36,14854.17,15191.01,15191.01,34800
"Jul 17, 2009",14325.58,14800.7,14250.25,14744.92,14744.92,37600
"Jul 16, 2009",14351.97,14493.1,14169.58,14250.25,14250.25,35000
"Jul 15, 2009",13917.27,14299.54,13891.04,14253.24,14253.24,27200
"Jul 14, 2009",13549.42,13903.48,13549.42,13853.7,13853.7,23800
"Jul 13, 2009",13405.95,13461.68,13219.99,13400.32,13400.32,24600
"Jul 10, 2009",13803.12,13897.19,13418.39,13504.22,13504.22,27800
"Jul 09, 2009",13796.19,13879.18,13643.97,13757.46,13757.46,28400
"Jul 08, 2009",14039.58,14039.58,13701.76,13769.15,13769.15,37600
"Jul 07, 2009",14103.65,14251.88,14000.68,14170.45,14170.45,35800
"Jul 06, 2009",14962.12,15097.87,13959.44,14043.4,14043.4,43400
"Jul 03, 2009",14552.72,14945.85,14499.74,14913.05,14913.05,29000
"Jul 02, 2009",14694.31,14764.35,14469.69,14658.49,14658.49,31200
"Jul 01, 2009",14493.84,14727.49,14355.52,14645.47,14645.47,28800
"Jun 30, 2009",14785.74,14907.48,14420.41,14493.84,14493.84,35200
"Jun 29, 2009",14764.64,14955.55,14685.45,14785.74,14785.74,26600
"Jun 26, 2009",14373.57,14781.94,14373.57,14764.64,14764.64,32400
"Jun 25, 2009",14476.15,14578.46,14261.14,14345.62,14345.62,29600
"Jun 24, 2009",14388.21,14479.82,14207.02,14422.73,14422.73,30600
"Jun 23, 2009",14147.87,14394.19,14016.95,14324.01,14324.01,35600
"Jun 22, 2009",14591.28,14668.4,14269.77,14326.22,14326.22,31600
"Jun 19, 2009",14321.98,14559.08,14179.77,14521.89,14521.89,37400
"Jun 18, 2009",14503.05,14630.73,14188.25,14265.53,14265.53,75800
"Jun 17, 2009",14978.5,14995.66,14447.93,14522.84,14522.84,35400
"Jun 16, 2009",14788.27,15022.19,14621.97,14957.91,14957.91,32000
"Jun 15, 2009",15195.83,15261.03,14808.09,14875.52,14875.52,34600
"Jun 12, 2009",15446.82,15600.3,15174.28,15237.94,15237.94,40600
"Jun 11, 2009",15517.36,15568.74,15242.19,15411.47,15411.47,42000
"Jun 10, 2009",15168.18,15580.81,15168.18,15466.81,15466.81,42400
"Jun 09, 2009",14618.98,15159.27,14526.69,15127,15127,51600
"Jun 08, 2009",15153.21,15184.87,14604.23,14665.92,14665.92,31400
"Jun 05, 2009",15040.24,15257.3,14994.05,15103.55,15103.55,36800
"Jun 04, 2009",14755.08,15026.03,14601.91,15008.68,15008.68,39200
"Jun 03, 2009",14902.62,15045.88,14734.9,14870.9,14870.9,43000
"Jun 02, 2009",14942.21,14994.22,14608.23,14874.91,14874.91,43800
"Jun 01, 2009",14790.89,14906.81,14658.01,14840.63,14840.63,44200
"May 29, 2009",14384.76,14726.6,14384.76,14625.25,14625.25,45200
"May 28, 2009",14139.14,14376.34,14080.98,14296.01,14296.01,42600
"May 27, 2009",13851.85,14122.78,13848.15,14109.64,14109.64,47000
"May 26, 2009",13983.26,13991.46,13524.93,13589.23,13589.23,37800
"May 25, 2009",13999.44,14027.6,13819.78,13913.22,13913.22,37400
"May 22, 2009",13663.54,13936.93,13611.3,13887.15,13887.15,39400
"May 21, 2009",14043.38,14089.51,13704.43,13736.54,13736.54,44800
"May 20, 2009",14230.73,14405.51,13976.49,14060.66,14060.66,51000
"May 19, 2009",14757.82,14930.54,13840.83,14302.03,14302.03,89400
"May 18, 2009",13479.39,14284.21,13479.39,14284.21,14284.21,800
"May 15, 2009",11948.7,12218.98,11948.7,12173.42,12173.42,35000
"May 14, 2009",11774.04,11935.86,11695.52,11872.91,11872.91,39000
"May 13, 2009",12201.93,12256.43,11934.44,12019.65,12019.65,217600
"May 12, 2009",11629.97,12194.63,11625.39,12158.03,12158.03,40000
"May 11, 2009",11997.37,12026.6,11621.3,11682.99,11682.99,36000
"May 08, 2009",12092.97,12180.07,11765.06,11876.43,11876.43,55200
"May 07, 2009",12064.51,12143.95,11981.13,12116.94,12116.94,47800
"May 06, 2009",12100.69,12272.04,11899.41,11952.75,11952.75,49200
"May 05, 2009",12159.74,12197.88,11985.88,12131.08,12131.08,48400
"May 04, 2009",11635.24,12160.32,11635.24,12134.75,12134.75,46400
"Apr 30, 2009",-,-,-,-,-,-
"Apr 29, 2009",11091.56,11430.25,11091.56,11403.25,11403.25,40400
"Apr 28, 2009",11371.34,11371.34,10961.76,11001.75,11001.75,47600
"Apr 27, 2009",11237.42,11492.1,11176.55,11371.85,11371.85,52400
"Apr 24, 2009",11149.47,11362.88,11070.33,11329.05,11329.05,44600
"Apr 23, 2009",10841.57,11200.86,10758.97,11134.99,11134.99,41800
"Apr 22, 2009",10968.6,11036.24,10715.66,10817.54,10817.54,39000
"Apr 21, 2009",10765.39,11068.82,10764.08,10898.11,10898.11,45000
"Apr 20, 2009",11065.1,11209.66,10863.28,10979.5,10979.5,43200
"Apr 17, 2009",11067.71,11339.47,10946.25,11023.09,11023.09,53600
"Apr 16, 2009",11358.06,11362.31,10900.47,10947.4,10947.4,60200
"Apr 15, 2009",10805.14,11337.75,10719.18,11284.73,11284.73,70200
"Apr 13, 2009",10916.43,11069.54,10800.84,10967.22,10967.22,43000
"Apr 09, 2009",10876.15,10929.33,10655.96,10803.86,10803.86,58400
"Apr 08, 2009",10283.58,10778.11,10173,10742.34,10742.34,56400
"Apr 06, 2009",10521.78,10654.89,10410.44,10534.87,10534.87,53800
"Apr 02, 2009",10107.25,10431.98,10107.25,10348.83,10348.83,64600
"Apr 01, 2009",9745.77,9921.96,9546.29,9901.99,9901.99,45800
"Mar 31, 2009",9633.21,9826.22,9547.21,9708.5,9708.5,53000
"Mar 30, 2009",9902.35,9902.35,9521.76,9568.14,9568.14,41400
"Mar 27, 2009",10036.8,10127.09,9913.4,10048.49,10048.49,52800
"Mar 26, 2009",9739.93,10061.36,9739.93,10003.1,10003.1,45200
"Mar 25, 2009",9442.3,9704.69,9430.45,9667.9,9667.9,49400
"Mar 24, 2009",9549.52,9699,9402.64,9471.04,9471.04,50000
"Mar 23, 2009",9040.3,9454.69,9040.3,9424.02,9424.02,43200
"Mar 20, 2009",8951.34,8999.98,8867.13,8966.68,8966.68,32800
"Mar 19, 2009",9023.04,9086.77,8900.39,9001.75,9001.75,36000
"Mar 18, 2009",8956.3,9120.4,8951.32,8976.68,8976.68,45600
"Mar 17, 2009",8942.01,9024.12,8801.79,8863.82,8863.82,47200
"Mar 16, 2009",8793.89,8955.73,8697.46,8943.54,8943.54,49400
"Mar 13, 2009",8480.74,8793.21,8480.74,8756.61,8756.61,49400
"Mar 12, 2009",8274.78,8439.26,8274.78,8343.75,8343.75,36200
"Mar 09, 2009",8259.22,8259.22,8110.1,8160.4,8160.4,26400
"Mar 06, 2009",8103.75,8347.1,8047.17,8325.82,8325.82,52200
"Mar 05, 2009",8535.03,8535.03,8167.75,8197.92,8197.92,51400
"Mar 04, 2009",8473.25,8501.46,8373.24,8446.49,8446.49,40600
"Mar 03, 2009",8583.06,8635.2,8393.05,8427.29,8427.29,35200
"Mar 02, 2009",8762.88,8762.88,8563.52,8607.08,8607.08,30200
"Feb 27, 2009",8944.11,8944.11,8728.66,8891.61,8891.61,42200
"Feb 26, 2009",8905.56,8998.31,8788.94,8954.86,8954.86,37200
"Feb 25, 2009",8913.44,8995.04,8880.15,8902.56,8902.56,32200
"Feb 24, 2009",8707.35,8856.52,8619.22,8822.06,8822.06,32400
"Feb 20, 2009",8943.78,8943.78,8762.58,8843.21,8843.21,28000
"Feb 19, 2009",9034.9,9111.27,8977.8,9042.63,9042.63,27400
"Feb 18, 2009",8939.38,9112.99,8929.62,9015.18,9015.18,36800
"Feb 17, 2009",9213.4,9213.4,8994.34,9035,9035,28400
"Feb 16, 2009",9637.04,9637.04,9279.1,9305.45,9305.45,37200
"Feb 13, 2009",9540.6,9695.59,9540.6,9634.74,9634.74,30000
"Feb 12, 2009",9559.03,9578.99,9445.54,9465.83,9465.83,33800
"Feb 11, 2009",9462.14,9648.39,9459.59,9618.54,9618.54,37600
"Feb 10, 2009",9589.95,9724.87,9510.63,9647.47,9647.47,45000
"Feb 09, 2009",9359,9601.56,9329.3,9583.89,9583.89,20000
"Feb 06, 2009",9161.49,9321.38,9160.83,9300.86,9300.86,28400
"Feb 05, 2009",9241.56,9247.09,9017.08,9090.88,9090.88,29600
"Feb 04, 2009",9226.2,9338.21,9164.16,9201.85,9201.85,41600
"Feb 03, 2009",9128.99,9302.25,9040.56,9149.3,9149.3,46000
"Feb 02, 2009",9363.58,9363.58,9048.97,9066.7,9066.7,39800
"Jan 30, 2009",9111.12,9438.31,9088.15,9424.24,9424.24,48000
"Jan 29, 2009",9340.59,9379.68,9164.96,9236.28,9236.28,38800
"Jan 28, 2009",9077.65,9270.75,9053.8,9257.47,9257.47,39800
"Jan 27, 2009",8803.07,9021.97,8791.58,9004.08,9004.08,34200
"Jan 23, 2009",8804.15,8858.84,8631.6,8674.35,8674.35,44000
"Jan 22, 2009",8905.97,8927.69,8699.32,8813.84,8813.84,39200
"Jan 21, 2009",8900.78,9051.31,8734.93,8779.17,8779.17,32400
"Jan 20, 2009",9159.76,9159.76,9033.55,9100.55,9100.55,31200
"Jan 19, 2009",9365.04,9409.51,9273.47,9329.57,9329.57,30000
"Jan 16, 2009",9125.65,9342.47,9125.65,9323.59,9323.59,35400
"Jan 15, 2009",9000.62,9123.78,8946.62,9046.74,9046.74,37600
"Jan 14, 2009",9223.16,9412.97,9071.36,9370.49,9370.49,32000
"Jan 13, 2009",9042.36,9261,8992.92,9071.36,9071.36,45200
"Jan 12, 2009",9306.74,9327.3,9024.45,9110.05,9110.05,98000
"Jan 09, 2009",9434.85,9630.4,9250.82,9406.47,9406.47,158200
"Jan 07, 2009",10424.96,10469.72,9510.15,9586.88,9586.88,217600
"Jan 06, 2009",10241.51,10392.12,10150.68,10335.93,10335.93,55600
"Jan 05, 2009",10124.92,10306.17,10069.11,10275.6,10275.6,51200
"Jan 02, 2009",9973.06,10070.28,9863.86,9958.22,9958.22,51600
"Dec 31, 2008",9806.64,9825.9,9587.92,9647.31,9647.31,63800
"Dec 30, 2008",9625.13,9785.04,9494.7,9716.16,9716.16,56600
"Dec 29, 2008",9318.86,9550.4,9162.66,9533.52,9533.52,65800
"Dec 26, 2008",9655.07,9706.38,9294.98,9328.92,9328.92,43000
"Dec 24, 2008",9626.07,9653.42,9502.53,9568.72,9568.72,68800
"Dec 23, 2008",9813.2,9838.38,9643.56,9686.75,9686.75,52600
"Dec 22, 2008",10102.42,10173.34,9895.55,9928.35,9928.35,39000
"Dec 19, 2008",10001.33,10188.54,9987.42,10099.91,10099.91,59600
"Dec 18, 2008",9710.2,10110.34,9633.04,10076.43,10076.43,69200
"Dec 17, 2008",10073.1,10073.1,9682.91,9715.29,9715.29,75800
"Dec 16, 2008",9794.48,10009.21,9790.31,9976.98,9976.98,41000
"Dec 15, 2008",9821.85,9948.33,9749.29,9832.39,9832.39,47000
"Dec 12, 2008",9370.87,9745.51,9281.89,9690.07,9690.07,6400
"Dec 11, 2008",9679.32,9746.01,9441.97,9645.46,9645.46,68800
"Dec 10, 2008",9349.53,9678.7,9280.16,9654.9,9654.9,65000
"Dec 08, 2008",9276.89,9432.11,9095.7,9162.62,9162.62,50200
"Dec 05, 2008",9172.58,9340.69,8914.38,8965.2,8965.2,53000
"Dec 04, 2008",8779.02,9245.06,8726.71,9229.75,9229.75,55200
